,train_loss,valid_loss
0,0.6329882197631033,0.892792339969731
1,0.6301301734071029,0.8933705117717479
2,0.6296666490404229,0.8960674918672573
3,0.6304793334007264,0.9002674012064183
4,0.6295195780302348,0.8920290395148895
5,0.6295158822912919,0.8944823415774219
6,0.6294498633083544,0.8894374797929008
7,0.6296622805846365,0.892861506848965
8,0.6287283577417072,0.8892987906557959
9,0.6284988399555809,0.8914591193948902
10,0.6287148051512869,0.8961604957310658
11,0.6286418342590332,0.8941548414200357
12,0.6285422543475503,0.8878010758813822
13,0.6283080300531889,0.8974109172071301
14,0.6284307833721763,0.8994320593540024
15,0.6279944014549256,0.8922719160715739
16,0.6278813658262554,0.8887939809253381
17,0.6275862693786621,0.9008789838484998
18,0.6281901050868788,0.8925675296183652
19,0.6267238638275549,0.8935622317985918
20,0.6271650694545947,0.8936728842603335
21,0.6271680537023042,0.8941778514370229
22,0.6267991098604704,0.8930356427558563
23,0.6269263522248519,0.8948539544201497
24,0.6268087804944892,0.9012240943668773
25,0.6265861531307823,0.9056746311157754
26,0.6266626758324473,0.8953041869139521
27,0.6263389190874602,0.8908349882881597
28,0.626291682092767,0.891470175494188
29,0.625580079430028,0.9092481863573663
30,0.6267937499598453,0.903613084892057
31,0.6255099783445659,0.8914387004930269
32,0.6254914406726235,0.8877114196243526
33,0.6254454872482701,0.8909369298497086
34,0.6255284421067488,0.8879118498016454
35,0.6251075878896212,0.8931541195455587
36,0.6248648976024829,0.8926646488267671
37,0.6249762054493553,0.8865883597787821
38,0.6247600920576798,0.893732377193259
39,0.6245378312311675,0.8903261426859682
40,0.6247181276271218,0.8930317384641875
41,0.6247332559133831,0.892202875524197
42,0.6242646241188049,0.8872079354412151
43,0.6239226937294007,0.8941502188736538
44,0.6252848956459447,0.8879922470956478
45,0.6236055530999837,0.901806577571533
46,0.623813834817786,0.8957817970581774
47,0.6237531694613005,0.8905034417626243
48,0.6245013357463636,0.9001523188824924
49,0.624018790094476,0.891832617843676
50,0.6226125367064225,0.8888384666082993
51,0.6240894559810036,0.8934309265148714
52,0.6239301440590306,0.8910955325612482
53,0.6230957417739065,0.8918803150548875
54,0.6228066660228528,0.8952760362775071
55,0.6229826661160117,0.8871080538011947
56,0.6229331676583542,0.8850081465529196
57,0.6227270761289094,0.9026420570019656
58,0.6230152389877721,0.8889595071474711
59,0.6225933059893156,0.892132358356092
60,0.6235541853151824,0.8852116806702044
61,0.6209059075305337,0.8949942146457216
62,0.6222125438639993,0.8873750125087282
63,0.6220606096167314,0.8874202880469508
64,0.621548342453806,0.891825518518124
65,0.6205328272518359,0.8879518403946979
66,0.6207241949282194,0.9015258430684887
67,0.6206846495678551,0.891078788904274
68,0.6211561122693513,0.8897718022454459
69,0.6208309217503196,0.8950123858151946
70,0.6211565249844602,0.883999099896389
71,0.6190608217841701,0.8940765220414167
72,0.6194163155555725,0.9014775385646701
73,0.6190453989882219,0.8956293501194168
74,0.618514111920407,0.8839200360220183
75,0.6189277484542445,0.8896210148649396
76,0.6176200145169308,0.8851810326366305
77,0.6188592874376397,0.8854622222342581
78,0.6178092807217648,0.8839260384721576
79,0.6175379956396002,0.8930330257745659
80,0.6179203703528956,0.8805017557534032
81,0.6170719386401929,0.8845643337417699
82,0.6179174429491947,0.8816235444080904
83,0.6168092693780598,0.8850745247594966
84,0.616870475191819,0.8926033887473293
85,0.6159743202360053,0.8901370842501802
86,0.6164240903603403,0.8907102683805069
87,0.6169692082154123,0.8785534448593667
88,0.6153202455922177,0.8818808883990882
89,0.6158733712999445,0.8830600197210252
90,0.6154961006264937,0.8914207287554471
91,0.6150919434898778,0.8833596845093014
92,0.6147839134617855,0.8826010770767739
93,0.6152619550102636,0.8950947414404191
94,0.6154195439188104,0.8834680502519667
95,0.6135487068326849,0.8832832192474941
96,0.6148087575561122,0.8887654456702418
97,0.6147034449326365,0.9052563710782513
98,0.6145066700483623,0.8850144893868165
99,0.6135418181670339,0.8843872622124054
100,0.614675186935224,0.8822061243297169
101,0.6125311767427545,0.89036876900391
102,0.6141219387556377,0.8837582352776198
103,0.6124629159977562,0.8810273652556557
104,0.6125229268325002,0.8943539820377182
